"","Timestamp","Age","Gender","self_employed","treatment","work_interfere","tech_company","seek_help","anonymity","mental_health_consequence","phys_health_consequence","coworkers","supervisor","mental_health_interview","phys_health_interview","mental_vs_physical","obs_consequence","comments","PersonID","CompanyID","CountryID"
"472","8/27/14 16:13",58,"Male","No","Yes","Rarely","Yes","Yes","Yes","Maybe","No","Some of them","Yes","No","Yes","Yes","No",NA,4244,1113,46
"473","8/27/14 16:13",29,"Male","No","No","Sometimes","Yes","No","Don't know","Yes","No","No","No","No","Maybe","No","No",NA,4560,727,46
"474","8/27/14 16:14",39,"Female","No","Yes","Sometimes","Yes","Yes","Don't know","Yes","No","Some of them","Some of them","No","Maybe","No","Yes",NA,4784,266,45
"475","8/27/14 16:14",34,"Male","No","No","Sometimes","Yes","No","Don't know","Maybe","No","Some of them","Yes","No","Maybe","Don't know","No",NA,3457,111,46
"476","8/27/14 16:15",57,"Male","No","Yes","Sometimes","Yes","Yes","Don't know","Maybe","Maybe","No","No","No","Maybe","Don't know","No",NA,1157,532,46
"477","8/27/14 16:15",27,"Male","No","Yes","Sometimes","Yes","No","Don't know","Yes","Maybe","Some of them","No","No","No","No","Yes",NA,3667,199,18
"478","8/27/14 16:16",23,"male","Yes","Yes","Often","Yes","Don't know","Don't know","No","Maybe","Yes","Yes","Maybe","Yes","Don't know","No","you rock for doing this!",3085,377,18
"479","8/27/14 16:16",18,"male","No","No",NA,"No","Don't know","Don't know","Yes","No","No","No","No","Maybe","Don't know","No",NA,2797,732,15
"480","8/27/14 16:17",30,"female","No","No",NA,"Yes","No","Don't know","Maybe","No","Some of them","Yes","No","Maybe","Don't know","No",NA,4785,213,46
"481","8/27/14 16:17",23,"Male","No","No","Never","No","Don't know","Don't know","No","No","Yes","Yes","Maybe","Yes","Yes","No",NA,4563,1045,46
"482","8/27/14 16:18",43,"M","No","Yes","Sometimes","Yes","Yes","Yes","Yes","Maybe","No","No","No","Yes","Don't know","No",NA,4385,613,46
"483","8/27/14 16:19",18,"Female","No","Yes","Sometimes","Yes","Don't know","Don't know","Maybe","Maybe","Some of them","Some of them","Maybe","Maybe","Don't know","No","I don't have a job :D",4475,1114,45
"484","8/27/14 16:19",29,"male","No","Yes","Rarely","Yes","No","Don't know","Maybe","No","Some of them","No","No","Maybe","Don't know","No",NA,3231,543,46
"485","8/27/14 16:20",48,"M","No","No","Never","Yes","Don't know","Don't know","Maybe","No","No","No","No","Maybe","Don't know","No",NA,2496,492,46
"486","8/27/14 16:20",43,"male","No","Yes","Sometimes","No","No","Don't know","Maybe","No","Some of them","Some of them","No","Yes","No","Yes",NA,1937,674,18
"487","8/27/14 16:21",28,"Female","No","Yes","Sometimes","Yes","No","Don't know","Yes","Maybe","Some of them","No","No","Maybe","Don't know","No",NA,1283,1121,46
"488","8/27/14 16:21",30,"Male","Yes","Yes","Often","Yes","No","Yes","No","No","Yes","Yes","No","No","Yes","No",NA,4575,177,46
"489","8/27/14 16:21",26,"Male","No","No","Sometimes","Yes","No","Yes","Maybe","No","Some of them","Yes","No","Maybe","Yes","No","Israel has public health insurance for everyone. Everyone has free mental health coverage and it's quite good. So that explains some of my answers.",4140,179,23
"490","8/27/14 16:21",33,"Male","No","No","Never","No","No","Don't know","Maybe","Maybe","Some of them","Some of them","No","No","No","No",NA,2077,1186,24
"491","8/27/14 16:22",31,"Male","No","No",NA,"Yes","Don't know","Yes","No","No","No","Some of them","No","No","Yes","No",NA,2412,371,46
"492","8/27/14 16:22",30,"M","No","No","Rarely","No","No","Don't know","No","No","Some of them","Some of them","No","No","Don't know","No",NA,3014,167,46
"493","8/27/14 16:23",27,"Male","No","No",NA,"Yes","No","Don't know","Yes","No","Some of them","No","No","Maybe","No","Yes",NA,3094,1237,23
"494","8/27/14 16:25",24,"Female","Yes","Yes","Sometimes","Yes","Don't know","Don't know","No","No","Some of them","Some of them","No","No","Don't know","Yes",NA,2999,278,46
"495","8/27/14 16:26",25,"male","No","No",NA,"Yes","Don't know","Don't know","Maybe","No","Some of them","No","No","No","Don't know","No",NA,1764,41,46
"496","8/27/14 16:27",23,"Female","No","Yes","Often","Yes","No","Don't know","Maybe","No","Some of them","Some of them","No","No","Yes","Yes",NA,3875,867,46
"497","8/27/14 16:27",36,"m","No","Yes","Sometimes","No","No","Don't know","Yes","Maybe","Some of them","No","No","No","No","Yes","Stigma is the worst. People first language is a small step but we can't get that right.",1128,458,46
"498","8/27/14 16:28",25,"female","Yes","Yes","Often","Yes","No","Yes","Yes","No","Some of them","No","No","Maybe","No","Yes",NA,4904,1035,46
"499","8/27/14 16:28",54,"Male","No","Yes","Sometimes","No","Yes","Yes","No","No","Yes","Yes","Maybe","Maybe","No","No",NA,2518,688,45
"500","8/27/14 16:29",34,"Male","No","No","Rarely","Yes","Don't know","Don't know","No","No","Some of them","Some of them","No","Maybe","Yes","No","-",2249,706,29
"501","8/27/14 16:29",38,"female","No","Yes",NA,"Yes","No","Yes","Maybe","Maybe","No","No","No","No","No","No",NA,3708,596,46
"502","8/27/14 16:31",40,"Male","Yes","No",NA,"Yes","No","No","Yes","Maybe","Some of them","No","No","Maybe","No","Yes",NA,1607,513,22
"503","8/27/14 16:32",32,"male","No","No",NA,"Yes","Don't know","Don't know","No","No","No","Some of them","No","Maybe","Don't know","No",NA,2725,597,45
"504","8/27/14 16:34",25,"Male","No","No","Never","No","Yes","Don't know","No","No","Yes","Yes","No","Yes","Don't know","No",NA,3578,525,18
"505","8/27/14 16:35",35,"Female","No","Yes","Sometimes","Yes","No","Don't know","Yes","Maybe","No","No","No","Maybe","No","No",NA,2786,220,46
"506","8/27/14 16:36",46,"male","No","Yes","Sometimes","Yes","Yes","Don't know","Maybe","No","Some of them","No","No","No","Yes","No",NA,2660,510,46
"507","8/27/14 16:39",42,"male","No","No","Never","No","No","Don't know","Maybe","No","Yes","Yes","Maybe","Yes","No","No",NA,3054,101,46
"508","8/27/14 16:39",32,"male","No","Yes","Sometimes","Yes","No","Don't know","No","No","Yes","Yes","Maybe","Maybe","Yes","No",NA,3000,214,45
"509","8/27/14 16:40",47,"M","No","Yes","Sometimes","Yes","Yes","Don't know","No","No","Some of them","Yes","No","Yes","Yes","No",NA,3287,312,46
"510","8/27/14 16:42",22,"Male","No","No",NA,"Yes","Don't know","Yes","No","No","Some of them","Yes","No","Maybe","Yes","No",NA,4021,978,46
"511","8/27/14 16:42",33,"Female","No","Yes","Sometimes","Yes","Yes","Don't know","No","No","Some of them","Some of them","No","No","Don't know","No",NA,2385,295,46
"512","8/27/14 16:47",25,"f","No","No","Sometimes","Yes","No","No","Maybe","No","Some of them","No","No","No","Yes","No",NA,4656,108,46
"513","8/27/14 16:53",29,"M","No","No",NA,"Yes","Don't know","Don't know","Maybe","No","No","No","No","Maybe","Don't know","No",NA,2328,68,46
"514","8/27/14 16:55",39,"Male","No","No","Never","Yes","Yes","Yes","No","No","Yes","Yes","No","No","Yes","No","I work for an extremely supportive company and we are amazingly open about mental health issues. Employees often share their struggles with the whole team and receive a high level of support in return.",1593,155,46
"515","8/27/14 17:00",38,"male","No","Yes","Sometimes","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No",NA,1807,442,46
"516","8/27/14 17:03",43,"Male","No","No",NA,"Yes","Don't know","Don't know","Maybe","No","Some of them","No","No","No","Don't know","No",NA,4311,1242,46
"517","8/27/14 17:04",46,"Male","No","Yes","Rarely","Yes","Yes","Yes","No","No","Some of them","Yes","No","Maybe","Yes","No",NA,1291,1239,46
"518","8/27/14 17:08",38,"Female","No","Yes","Sometimes","No","Yes","Yes","Maybe","No","Yes","Yes","No","No","No","Yes",NA,1672,76,46
"519","8/27/14 17:09",33,"Male","No","Yes","Sometimes","Yes","No","Yes","Yes","Yes","Some of them","Some of them","No","Maybe","No","No",NA,1260,1135,18
"520","8/27/14 17:10",34,"Male","No","Yes","Often","Yes","No","Yes","Maybe","Maybe","Yes","Yes","No","No","No","No",NA,3106,1193,45
"521","8/27/14 17:12",62,"M","No","No","Never","Yes","Yes","Don't know","Maybe","No","Some of them","Yes","Maybe","Maybe","Yes","No",NA,1751,530,46
"522","8/27/14 17:14",23,"F","No","No",NA,"No","Don't know","Yes","Maybe","Maybe","Some of them","Some of them","No","No","Don't know","No",NA,3046,125,46
"523","8/27/14 17:15",35,"Male","No","No",NA,"No","No","Don't know","Maybe","Maybe","No","No","No","No","No","No",NA,1796,799,46
"524","8/27/14 17:19",25,"Male","No","No","Rarely","Yes","Don't know","Don't know","Maybe","Yes","No","No","No","No","Don't know","Yes",NA,2359,828,5
"525","8/27/14 17:22",36,"M","Yes","Yes","Sometimes","Yes","No","Yes","Maybe","No","Some of them","Yes","No","Yes","Yes","No",NA,4628,739,46
"526","8/27/14 17:32",41,"Female","No","Yes","Rarely","Yes","Yes","Yes","Maybe","Maybe","Some of them","Some of them","No","No","Yes","No",NA,4192,363,46
"527","8/27/14 17:33",24,"male","Yes","No","Sometimes","Yes","Don't know","Yes","No","No","Some of them","Some of them","Maybe","Maybe","Yes","No",NA,1389,444,2
"528","8/27/14 17:33",51,"Male","No","Yes","Sometimes","Yes","No","No","Yes","Yes","No","No","No","No","Don't know","Yes",NA,1885,587,30
"529","8/27/14 17:33",29,"M","No","Yes","Sometimes","Yes","Yes","Yes","No","No","No","Some of them","No","No","Yes","No",NA,1648,137,46
"530","8/27/14 17:37",31,"Female","Yes","Yes","Sometimes","Yes","Don't know","Don't know","Maybe","Maybe","Some of them","Yes","No","No","Yes","No",NA,3588,998,8
"531","8/27/14 17:39",27,"Male","No","No",NA,"Yes","No","Don't know","No","No","Some of them","Yes","No","Yes","Don't know","No",NA,4238,424,45
"532","8/27/14 17:41",31,"Male","No","Yes","Rarely","Yes","Yes","Don't know","No","No","Yes","Yes","Yes","Yes","No","No",NA,2716,990,1
"533","8/27/14 17:42",27,"female","Yes","No","Sometimes","Yes","No","No","Yes","Maybe","No","No","No","Maybe","No","No",NA,3237,272,20
"534","8/27/14 17:46",23,"Male","No","No","Rarely","Yes","Don't know","Don't know","No","No","Some of them","Yes","Maybe","Maybe","Yes","No",NA,1609,288,42
"535","8/27/14 17:47",21,"Male","No","No","Never","Yes","No","Don't know","Yes","Maybe","No","No","No","Maybe","Don't know","No",NA,3090,599,8
"536","8/27/14 17:48",27,"Female","No","Yes","Sometimes","Yes","No","No","Yes","No","Some of them","Some of them","No","No","No","No",NA,4076,1179,1
"537","8/27/14 17:49",39,"M","No","Yes","Often","Yes","Yes","Don't know","Yes","No","Some of them","Yes","No","No","No","No",NA,4798,17,46
"538","8/27/14 17:49",26,"M","No","Yes","Never","Yes","Don't know","Don't know","Maybe","No","No","No","No","No","No","No",NA,1063,211,46
"539","8/27/14 17:52",27,"Male","No","No","Never","Yes","No","Don't know","Maybe","Maybe","Some of them","Some of them","No","No","Don't know","No",NA,4850,702,45
"540","8/27/14 17:56",22,"Female","No","Yes","Sometimes","Yes","Don't know","Don't know","No","No","Some of them","Some of them","No","No","No","Yes",NA,4974,913,46
"541","8/27/14 18:00",26,"F","No","Yes","Often","No","No","Don't know","Maybe","No","No","No","No","Maybe","No","No",NA,1958,399,46
"542","8/27/14 18:02",31,"Female","No","Yes","Rarely","Yes","No","Yes","No","No","Yes","Yes","No","No","Yes","No",NA,1213,97,46
"543","8/27/14 18:02",32,"male","No","No","Never","Yes","No","Don't know","No","No","Yes","Yes","Yes","Yes","Yes","No",NA,2229,1181,45
"544","8/27/14 18:12",28,"female","No","Yes","Often","Yes","Don't know","Don't know","Yes","Yes","Some of them","Some of them","No","No","No","Yes",NA,2995,1087,46
"545","8/27/14 18:13",28,"Androgyne","No","Yes","Rarely","Yes","No","Yes","Yes","Yes","Some of them","Some of them","Yes","No","No","Yes","I bring up my depression in interviews solely because I have a large gap on my CV due to mental health issues which could be mistaken for a gap taken to say have children which I feel would harm my chances much more. I have other MH issues I would never bring up with employers or peers.",2849,89,45
"546","8/27/14 18:14",23,"female","No","No",NA,"Yes","No","Don't know","Maybe","No","No","Some of them","No","Yes","Yes","No",NA,4591,252,45
"547","8/27/14 18:16",30,"Male","No","No","Never","Yes","Don't know","Don't know","No","No","Yes","Yes","Maybe","Maybe","Yes","No",NA,4685,1134,45
"548","8/27/14 18:18",36,"Male","No","Yes","Sometimes","Yes","Yes","Don't know","Yes","No","Some of them","Yes","No","Yes","No","No",NA,1454,848,46
"549","8/27/14 18:22",21,"M","No","No",NA,"Yes","Yes","Yes","No","No","Some of them","Yes","No","Maybe","Yes","No",NA,4330,428,46
"550","8/27/14 18:29",30,"male","No","No","Often","Yes","No","Don't know","Maybe","No","Some of them","Some of them","Maybe","Yes","Don't know","No",NA,3562,49,18
"551","8/27/14 18:39",25,"Woman","No","No",NA,"No","No","Don't know","Maybe","No","Some of them","Some of them","No","Maybe","Don't know","No","I'm not aware of anyone with mental health issues at work it's definitely not something that's discussed publicly. There's also a lot of other personal info I don't know about my coworkers so it may just be that we tend not to talk about personal issues.",2265,488,46
"552","8/27/14 18:41",32,"Male","No","Yes","Sometimes","Yes","No","Don't know","No","No","Some of them","Yes","Maybe","Yes","Don't know","No","I suffer from mild depression and anxiety.",1520,255,30
"553","8/27/14 18:43",29,"female","No","Yes","Sometimes","Yes","No","Don't know","Maybe","No","Some of them","Some of them","No","No","Yes","No","The family history question needs a don't know option.",1782,409,8
"554","8/27/14 18:56",21,"Agender","No","Yes","Sometimes","Yes","No","Yes","Maybe","No","Some of them","Some of them","No","No","Yes","No",NA,3569,623,45
"555","8/27/14 18:59",27,"Female","No","Yes","Rarely","Yes","No","Don't know","Maybe","Maybe","Some of them","Some of them","No","Yes","Don't know","No",NA,4623,30,30
"556","8/27/14 19:05",32,"Female","No","Yes","Often","No","Don't know","Don't know","Maybe","No","Some of them","Some of them","No","No","Don't know","No",NA,4479,853,8
"557","8/27/14 19:08",34,"M","No","No","Sometimes","Yes","Yes","Yes","No","No","Some of them","Yes","No","Maybe","Yes","No",NA,1527,1057,1
"558","8/27/14 19:13",33,"M","No","No",NA,"Yes","Don't know","Don't know","Yes","No","Some of them","No","No","Maybe","Don't know","No","I'm afraid I haven't seen mental health issues arise at work yet. They are very accommodating with maternity leave but I don't know how that translates to anything else.",4819,176,46
"559","8/27/14 19:13",22,"Male","No","Yes","Sometimes","Yes","Don't know","Don't know","No","No","Some of them","Yes","Maybe","Yes","Yes","No",NA,4426,153,29
"560","8/27/14 19:16",24,"M","No","No",NA,"Yes","Don't know","Don't know","Maybe","Maybe","Some of them","Some of them","No","No","Yes","No",NA,1598,420,46
"561","8/27/14 19:17",65,"Male","Yes","No",NA,"No","No","Don't know","Maybe","No","Some of them","No","No","No","Yes","No",NA,3130,26,46
"562","8/27/14 19:25",27,"Male","No","Yes","Sometimes","Yes","Don't know","Don't know","No","No","Some of them","No","No","No","Yes","No",NA,2850,152,46
"563","8/27/14 19:27",33,"Male","No","No","Never","Yes","Don't know","Yes","No","No","Some of them","Yes","Maybe","Yes","Yes","No",NA,3813,567,1
"564","8/27/14 19:28",36,"Male","No","Yes","Rarely","Yes","Don't know","Don't know","No","No","Some of them","Some of them","No","No","Don't know","No",NA,2106,987,46
"565","8/27/14 19:34",40,"Male","No","No","Never","Yes","No","Don't know","No","No","Some of them","Some of them","No","No","No","No",NA,3001,1048,8
"566","8/27/14 19:34",28,"male","No","Yes","Sometimes","Yes","No","Yes","Maybe","No","Some of them","No","No","Maybe","No","No",NA,1243,224,46
"567","8/27/14 19:38",39,"Male","No","Yes","Sometimes","Yes","Don't know","Yes","Yes","Maybe","Yes","Yes","No","Maybe","Don't know","No",NA,2960,2,46
"568","8/27/14 19:41",32,"Male","No","Yes","Sometimes","Yes","Yes","Don't know","No","No","Yes","Some of them","Maybe","Yes","Don't know","No",NA,2925,334,46
"569","8/27/14 19:45",31,"male","No","No","Sometimes","Yes","Don't know","Don't know","Maybe","No","No","Some of them","No","Yes","No","No","Mental health issue I have dealt with: acute depression",2490,136,46
"570","8/27/14 19:59",38,"Make","No","Yes","Sometimes","Yes","No","Don't know","Maybe","Maybe","Some of them","No","No","No","Don't know","No",NA,4301,962,46
"571","8/27/14 20:13",23,"Male","No","Yes","Rarely","Yes","No","Don't know","Maybe","No","Some of them","Yes","No","No","Yes","No",NA,3440,707,46
"572","8/27/14 20:17",42,"Make","No","Yes","Often","Yes","Yes","Yes","Maybe","Maybe","Yes","Yes","Maybe","Maybe","Don't know","No",NA,1886,290,46
"573","8/27/14 20:33",27,"Female","No","No","Sometimes","Yes","Yes","Don't know","No","No","Some of them","Yes","No","No","Yes","No",NA,4732,190,46
"574","8/27/14 20:48",26,"Female","No","Yes","Sometimes","Yes","No","Yes","No","No","Yes","Yes","No","No","No","Yes",NA,4827,315,46
"575","8/27/14 20:52",50,"Male","No","No","Never","Yes","No","Don't know","No","No","No","No","No","Maybe","No","No",NA,3797,1230,46
"576","8/27/14 20:52",37,"Male","No","No","Never","Yes","Don't know","Don't know","No","No","Yes","Yes","No","No","Yes","No",NA,3585,410,46
